"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YMR288W",87.3649483135645,-0.848052791367769,0.251357026470403,0.000458983545726624,0.00119665777472366
"YMR289W",25.6466058377424,-0.851423347814219,0.365015751306711,0.0117205632540813,0.0223287315063795
"YMR290C",41.9475389164461,0.103707578278127,0.311224917409435,0.725057813221859,0.782289641340516
"YMR291W",203.666072463872,1.39685752864401,0.219399097741617,5.53633609792605e-11,4.18180803438399e-10
"YMR292W",81.0249686389015,-0.0155122321111953,0.301753167562863,0.956871645223459,0.967794160778983
"YMR293C",48.4136376338377,-0.238908732562373,0.267491858504268,0.352525566105527,0.43436720666486
"YMR294W",50.2917445127739,0.438411061923895,0.296279986797841,0.119838404593493,0.1731032333284
"YMR294W-A",253.129858071738,1.46151221832344,0.205681602704421,3.09744829412813e-13,3.07676327983515e-12
"YMR295C",268.777155266295,0.389888908425843,0.196415501792317,0.0424503434192431,0.0698990752696648
"YMR296C",102.420481233787,2.06383642233671,0.247423072395601,7.41121271579871e-18,1.1975611410682e-16
"YMR297W",922.494289605111,-0.802989569105957,0.226320770409498,0.000253975666052462,0.000702581229742648
"YMR298W",170.095484799055,0.150512201742198,0.216494554179301,0.475439142683599,0.555716797644078
"YMR299C",40.0200867457804,0.0816393053318428,0.276299793043985,0.75784687348316,0.808583725046131
"YMR300C",60.9930531715839,0.362150121137945,0.294361091074037,0.196347188131057,0.264886055429829
"YMR301C",69.8085049690085,0.761831681957727,0.276683550814002,0.00397144721542656,0.00847941861791545
"YMR302C",393.555277775077,0.733031930057742,0.18087797457107,3.58944720894464e-05,0.00011737532840523
"YMR303C",111.511562337782,-1.99112027146036,0.262523109785598,3.72005842825252e-15,4.59150190261551e-14
"YMR304C-A",130.464818812244,2.18528476050001,0.296705848861701,1.45441862197039e-14,1.64786766133794e-13
"YMR304W",441.87094800702,-0.801788629286048,0.14700956172701,3.28160225498916e-08,1.70731611490512e-07
"YMR305C",334.247938628595,1.82842877856408,0.362470233441164,6.25585016050895e-08,3.1311636566965e-07
"YMR306W",77.506988809546,-0.440695625732673,0.274554584880835,0.0938270425249424,0.139669149008774
"YMR307W",518.081420639571,-0.3286788183097,0.278907469457092,0.218210440245272,0.289665621021241
"YMR308C",156.93375188932,-0.91236370109833,0.285392459147828,0.000791320582573443,0.00197438739763808
"YMR309C",124.655221593407,-0.876490976479673,0.283251363074831,0.00117231298729453,0.0028148127646091
"YMR310C",32.1672627893883,-0.116854618293218,0.319907885276594,0.698960592830169,0.760440810016469
"YMR311C",680.56319953758,2.4595973694502,0.393838479231881,2.08281478854326e-11,1.65286027200266e-10
"YMR312W",37.6670608553444,-0.680137300861641,0.305414200690704,0.0187228518144972,0.0339516296892461
"YMR313C",152.872036968173,0.680632972541158,0.216988134691051,0.0012600104307018,0.00300671349588694
"YMR314W",185.489848016364,-0.233493872144535,0.264039255955135,0.35780528635572,0.439193496857708
"YMR315W",285.479383845545,-0.371049609452425,0.196055924046975,0.053071788134219,0.0847891608280376
"YMR316C-A",14.1919258793297,0.65500129818141,0.41984965985806,0.0845717056200664,0.127827114200627
"YMR316C-B",13.7399161664087,-1.02161975703423,0.489548921585238,0.0169616128588927,0.0310588119300621
"YMR316W",43.5297469603863,0.522550265976021,0.286015734023346,0.0555208452529764,0.0880230727828686
"YMR317W",81.4363627141492,-1.11546820478528,0.241063457232298,1.63355793673418e-06,6.73030510724074e-06
"YMR318C",91.2176575290539,-0.911030220797804,0.30127443291745,0.00141680325751162,0.0033450857536935
"YMR319C",157.030719412782,-3.2540504065004,0.28010917187852,3.06016172696776e-33,1.70692290174423e-31
"YMR320W",10.0342911768914,-4.69294125809264,1.49297329486243,8.38748847599973e-07,3.56452898529483e-06
"YMR321C",15.9143807845381,1.26931017840105,0.497611835681517,0.00344923507077918,0.00747441637862907
"YMR323W",11.0724277968766,-0.997064805574972,0.920539266880833,0.0912287529456579,0.136501933411855
"YNL001W",69.0187351942627,0.929452669648311,0.323610918590551,0.00224844334488863,0.0050791354531538
"YNL002C",137.904960892752,0.916857018428686,0.291007862450735,0.00092148848435629,0.00226891116203346
"YNL003C",31.591632786415,-0.41977153954806,0.307265490781437,0.149494822376611,0.210286000147119
"YNL004W",124.454800211725,0.117917552726968,0.232804631562297,0.601636251018731,0.675170925312354
"YNL005C",240.931942761796,0.24381573960029,0.196716790079125,0.205280190341324,0.275082093825369
"YNL006W",88.3264324454221,0.35183786031282,0.239274247206265,0.128798176386941,0.18439245341082
"YNL007C",1285.25519730981,2.72782496496052,0.383023028677581,3.24423798234939e-14,3.61919702607862e-13
"YNL008C",76.0525913731345,-0.448199328057336,0.246968420269233,0.0602270061064933,0.0944006653401156
"YNL009W",37.8176604387131,-0.900940826480713,0.31726650364146,0.00258206737637867,0.00574552084786064
"YNL010W",148.132133952265,-0.273273165585684,0.234121492953394,0.228680322779832,0.300878782591473
"YNL011C",63.2082851894117,-0.987950175058461,0.247853568582399,3.52016564211985e-05,0.000115369948530719
"YNL012W",19.3570012071301,-0.00612852311885452,0.367087323827845,0.985641891723068,0.988711470794884
"YNL013C",46.4411684329746,2.84944882992906,0.431438948061665,8.84927174778481e-13,8.26203854999371e-12
