"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YOR023C",134.556894614853,1.22296737915252,0.226386219543049,1.65307475159159e-08,1.48674211379579e-07
"YOR025W",13.9420294015339,0.631694370082676,0.411994863066163,0.0780023561887653,0.132929397253533
"YOR026W",26.2085877933749,0.260506701246074,0.323892054901415,0.381263368291012,0.483539309019712
"YOR027W",511.172436421418,1.40311969880909,0.204052730845806,9.68910060643882e-13,1.62917311936092e-11
"YOR028C",49.7984904979139,0.113282432604995,0.278650619700623,0.66520982757238,0.745677721690314
"YOR030W",129.785731913826,-0.444907059050982,0.222259219479694,0.0371087943581527,0.0712100946317049
"YOR032C",132.537656231402,0.0843892804988385,0.234008574735826,0.706268404847267,0.777874125027339
"YOR032W-A",15.486607522115,1.51059434037775,0.521781196196418,0.000347349438023641,0.00122864273778972
"YOR033C",122.616424051618,1.16220121387236,0.213265570784057,1.47408846339581e-08,1.33612299627486e-07
"YOR034C",109.661871148971,-0.074494185377559,0.263153739298039,0.764728690601965,0.823092232983731
"YOR034C-A",15.4560240956968,1.41168933905547,0.442558260572087,0.000183312143034359,0.000696850420538872
"YOR035C",140.482924732346,-0.422777453418243,0.242338916974751,0.0671893212281287,0.117825046083547
"YOR036W",206.245828705153,0.244415614301761,0.215420607789732,0.23868091373726,0.330845395600918
"YOR037W",42.5895248097802,0.152778634181677,0.294852075195113,0.578394021836906,0.668113046729568
"YOR038C",61.4736026919996,-0.0281031942643591,0.262613177002743,0.909947353646846,0.932615653446176
"YOR039W",123.028519486542,-0.415025917767598,0.212631775007562,0.0427937316751557,0.0803126617429888
"YOR040W",75.7627045406534,-0.279110876513935,0.245835305695305,0.23307469364116,0.324653864077279
"YOR041C",18.5223792643558,0.842721112640588,0.388003832781926,0.0139750701277471,0.0308523872633749
"YOR042W",72.5821148565927,0.583226995039585,0.284250083503464,0.0283837602274197,0.0563498265158323
"YOR043W",119.585644450441,0.351867409478152,0.198507070168088,0.0671077014254357,0.117747153530287
"YOR044W",92.7236658772935,0.0787220921267395,0.248554536232501,0.739251038528251,0.803521692805394
"YOR045W",238.578389609237,1.59489844821682,0.278958029130167,9.23342559218341e-10,1.02611306245701e-08
"YOR046C",73.7088684086757,-0.00926391226174044,0.256703858966515,0.969649236741867,0.977984816515267
"YOR047C",68.2225557827375,-0.464866639252067,0.329474750268505,0.123214943229586,0.194072735724906
"YOR048C",211.423755005239,0.663140666182692,0.180069196607691,0.00015563570596685,0.000602698751878301
"YOR049C",125.055488498768,1.1421680387961,0.215610687674446,3.58130715664483e-08,3.05068470127704e-07
"YOR051C",162.174074775187,-0.532231256960342,0.20282797652274,0.00664008485296352,0.0163323617381426
"YOR052C",720.908731383644,1.1437902957035,0.179618509558126,5.94797629237239e-11,7.9870857574195e-10
"YOR053W",33.428279060181,1.31046154314608,0.449581501800685,0.000590469244318438,0.00196631003805469
"YOR054C",191.92233083836,1.41992019080994,0.242054576701596,6.56409871848655e-10,7.55522552895644e-09
"YOR055W",9.137141476936,0.269301855901275,0.496578441555097,0.504875725775548,0.602382576146433
"YOR056C",102.450037657325,1.51706179024508,0.256995395531781,3.9049897674736e-10,4.67068982291017e-09
"YOR057W",97.6569206929949,0.490623538888328,0.234061620887891,0.0283499095323796,0.0563018915430791
"YOR058C",179.728134319944,-0.978749968463032,0.210024624704471,1.33903462619557e-06,8.31514188215291e-06
"YOR059C",145.494521881169,0.545598363733671,0.216069224014454,0.00869537469172346,0.020529861044643
"YOR060C",14.9288610270836,-0.203694198303166,0.437637433765772,0.585741742679357,0.675147833314294
"YOR061W",96.9918324410865,-0.327489310860833,0.23444488869233,0.144036950601632,0.220755178451801
"YOR062C",36.020466321468,-0.136191960943796,0.326844315310235,0.649697968528284,0.731540744455081
"YOR063W",327.014257126421,-0.140697726037133,0.187335358430965,0.439658855667206,0.540008685523071
"YOR064C",93.0795499250153,-0.279190293710285,0.269393138551103,0.271706887967243,0.367744661005026
"YOR065W",639.392974753088,1.32237341288348,0.309297025808675,3.50266105456947e-06,1.97462942444679e-05
"YOR066W",77.6598161105504,-0.0153861083998895,0.233926409485152,0.945204461789189,0.958756965000714
"YOR067C",106.725417224899,-2.10677041760403,0.325332588182954,1.81272472335385e-12,2.92914098055033e-11
"YOR069W",54.30947426801,-0.213965338628508,0.270085387181056,0.400747427928728,0.503189573466353
"YOR070C",77.8005673577661,0.0635280328454426,0.246045093188561,0.786338360683282,0.840146807342008
"YOR071C",34.0337109433606,-0.0516798797578406,0.33401544246856,0.865574114068436,0.899372279367902
"YOR073W",26.7167954619979,0.470433112142292,0.368328094983392,0.153636716437424,0.233005644981306
"YOR074C",24.5542363969528,0.517001570903325,0.321368388245009,0.0800865326815566,0.135842683065997
"YOR075W",74.8465643948341,0.386031127919491,0.297038463943646,0.162641848453021,0.243920724631845
"YOR076C",57.4521260432196,-0.375770519927031,0.29832081019228,0.175708960832032,0.259162899004988
"YOR077W",10.1638158141792,-0.368823419984121,0.463092243840228,0.341455351759572,0.442138949901178
"YOR078W",54.5601862579393,0.294174460511632,0.420154559669415,0.418338241426327,0.519987173454922
"YOR079C",23.1066513106059,-1.28744163723481,0.425205472980249,0.000444067660615596,0.00153426831401493
"YOR080W",49.7718974623559,0.452062740019638,0.341902752456574,0.145854753679882,0.223005970104984
"YOR081C",50.7715075278919,0.217102378512143,0.297218334150112,0.43277984084968,0.532800478940788
"YOR082C",12.7947055268341,1.35531910023326,0.520560714783624,0.00126414584293433,0.00382341503381755
"YOR083W",19.1020444653972,0.848816116310825,0.445332562692018,0.0249160200284071,0.0504671201762533
"YOR084W",27.3250927045026,1.06408205347139,0.357692155570557,0.00094032051868414,0.00294694723332614
"YOR085W",177.809414677546,-0.292611200094964,0.224207569491999,0.173923725978692,0.257052620229908
"YOR086C",626.992540958561,0.284686337844661,0.147931182839293,0.0500239729143306,0.0921235132939783
"YOR087W",53.4487061012557,-0.556587690597725,0.277934863184232,0.0329144727568446,0.0643009661254777
"YOR089C",220.80404893608,0.981895556901534,0.248651336614273,3.22709168732942e-05,0.000147057021824022
"YOR090C",66.9834003130768,-0.237491579726014,0.266164029554798,0.344714400547698,0.445166384804919
"YOR091W",59.5771301669172,1.11230001454573,0.294441933864219,4.85620770964686e-05,0.000213254056954288
"YOR092W",325.279516773597,0.937714515020959,0.194193212248694,6.30850223884416e-07,4.25036254210627e-06
"YOR093C",93.1732638330436,-1.16479893757776,0.311691019902403,5.01430212515934e-05,0.000219366264163268
"YOR094W",28.794197600079,-0.378600954001639,0.332615706482547,0.213001385374264,0.302996821127049
"YOR095C",27.4280036929238,-0.788719035792056,0.373164365691146,0.0178083733804178,0.0380362201692943
"YOR096W",297.387025634957,-0.0574911190961533,0.228425101597258,0.792955740422348,0.844800045948585
"YOR097C",48.549367798079,-0.587019050648337,0.270017785268776,0.0210197940724943,0.0437209753977759
"YOR098C",143.987727921912,0.198064711405753,0.242141600895572,0.391064346494179,0.493500915329851
"YOR099W",323.066655211063,-0.901115819639996,0.252817177105367,0.000171789188046078,0.000659529503544209
"YOR100C",44.7243913672883,-0.63586270927722,0.350752916274087,0.0449767707147346,0.0839749748684182
"YOR101W",14.4176170066011,-0.637979048562294,0.417567884470513,0.0779094419637907,0.132880491284742
"YOR102W",47.934986253983,0.598391655924121,0.294195387645486,0.0290245096511013,0.0574449609300711
"YOR103C",46.7021790560375,-1.04985305501906,0.319849241403723,0.000351691041261918,0.00123946520678031
"YOR104W",29.253993621585,0.375743412468947,0.318860892115964,0.20059155078911,0.289075592976673
"YOR106W",48.1913073377223,1.26709075606637,0.308428046309815,8.43894729008768e-06,4.39413001018187e-05
"YOR107W",55.1921642125103,0.307087014261879,0.278795260759756,0.240739734850152,0.332983119185916
"YOR108W",35.2170064010816,0.723570280347046,0.32673665594893,0.0156466782790356,0.0340076360796873
"YOR109W",102.018278242214,-0.197864308591403,0.270716612565613,0.438091646472622,0.538425771438068
"YOR110W",50.41749986379,0.0581922209923068,0.321652195554583,0.84411662185638,0.883396899884849
"YOR111W",33.6884394999489,-1.27029025231945,0.323082738756304,1.74850610788455e-05,8.47375432902114e-05
"YOR112W",39.1964705386292,-0.032043977311673,0.296308373534298,0.907615673189133,0.930719201020003
"YOR113W",112.234309349992,0.523000069319075,0.244270161411893,0.0245565785707386,0.0498784006613637
"YOR114W",20.4001767046411,0.434689586865827,0.344772600691283,0.164838043587267,0.246449868775705
"YOR115C",51.3965164375914,-0.862745668096934,0.265925123948936,0.000584307246795223,0.00194914683074128
"YOR116C",209.855527410403,-1.46581331757549,0.28919520656011,5.01689107987035e-08,4.18747987832056e-07
"YOR117W",268.778216466811,0.0373452503434268,0.211342318512008,0.854658202528959,0.890987127816489
"YOR118W",114.433469038113,-0.0730392198694217,0.20416095805865,0.711388058701007,0.781139906970385
"YOR119C",99.0932773298649,0.902907061081204,0.239455079668288,7.70921987889037e-05,0.00032081194058424
"YOR120W",268.71235682899,-0.109650835523659,0.172196115772793,0.514196186504035,0.611741607446658
"YOR121C",101.295931641212,1.12409910543491,0.31574790779544,0.000108859881622047,0.000437324219729566
"YOR122C",363.439455531167,0.778054331533192,0.175100260410426,5.20594211582644e-06,2.82768447695779e-05
"YOR123C",196.749183272256,0.936200819155908,0.330385433755453,0.0019291325972557,0.00552091672258526
"YOR124C",344.605735194189,0.726509177704226,0.179275943544198,3.17623304516558e-05,0.000145081322007917
