"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YDL112W",87.065868087629,0.098657024799659,0.265972472100861,0.681122259973127,0.779788875094555
"YDL113C",94.14761445215,0.036133446938533,0.228728820689951,0.864169925652998,0.913956196666005
"YDL115C",147.061145854796,-0.124558727113949,0.221974139819512,0.544426590544404,0.66953967601189
"YDL116W",61.854839749203,0.481235808556516,0.269092530586093,0.0480807465765845,0.10625387081553
"YDL117W",52.2554610625974,-0.238539366347818,0.251628639894666,0.297773814655563,0.43543884517694
"YDL119C",16.016925588606,-0.220980565054687,0.359427441500841,0.460740344193415,0.597263628305251
"YDL120W",83.6869797507239,0.961376146716637,0.251908653419531,3.22512468852334e-05,0.000209741573073138
"YDL121C",31.839488612504,0.740522359438555,0.307510652163352,0.00627926833847178,0.0195733668089601
"YDL122W",205.560066568595,-0.176863387620451,0.251045729769584,0.43920771887398,0.578398178703283
"YDL123W",25.0220658292251,-0.198435482021524,0.314356853580518,0.468048788711438,0.603366894070011
"YDL124W",427.486919654896,-0.734877810402811,0.205242472145444,0.000158037128278374,0.000838767960789431
"YDL125C",215.634213317285,-0.199209781761007,0.208078095695696,0.303960162822529,0.44195503571774
"YDL126C",1682.18283049815,0.113362024873786,0.219425534164953,0.577339468170361,0.694123576136013
"YDL127W",18.6045808276111,0.768283936151175,0.374646633567289,0.013080499970199,0.0370507716441037
"YDL128W",175.767574753559,-0.531818653998611,0.197342869595652,0.00456474058416455,0.0149774095750784
"YDL129W",26.9378844485832,-0.0816530564214313,0.340366272424473,0.777628219392766,0.852100736814778
"YDL130W",306.130472409903,1.39379617859066,0.169902402847981,8.60523142455862e-18,4.15991229115538e-16
"YDL130W-A",1039.85003125187,1.35640325613534,0.348900998720726,3.9173548340031e-06,3.27915950823261e-05
"YDL131W",172.301530371573,0.579683294427314,0.213029568562135,0.00388983610245623,0.0130963083170915
"YDL132W",183.203287050942,0.0540217362703348,0.170626028150209,0.737953836979101,0.822274919744555
"YDL133C-A",413.137341510963,0.596651259903263,0.223384453507655,0.00435858678937467,0.0144233667798987
"YDL133W",66.5990827985439,-0.199688764682022,0.230133013172417,0.346362489299378,0.486736628010099
"YDL134C",231.422481145932,-0.235794580388503,0.195265508468539,0.197505362771008,0.321022305809644
"YDL135C",56.5089656128543,0.38139907036548,0.281693966235586,0.129914561979389,0.233975279119043
"YDL136W",277.592662997324,0.390611429349651,0.324052109485362,0.16286177139207,0.277524155904936
"YDL137W",382.602725350279,0.0378681591038953,0.160101692369295,0.803300448122397,0.870204649777409
"YDL138W",69.3612593637935,-1.32276815919211,0.292806746298938,3.04891525661185e-07,3.16966978559236e-06
"YDL139C",40.9634469895737,-0.513294143711003,0.326415842826674,0.0686491917346224,0.140917891455253
"YDL140C",717.14899127206,-0.62417988673769,0.175030665227392,0.000211304816546127,0.00107148535033574
"YDL141W",15.730734251116,-0.0401048499086412,0.355765505288831,0.89277623057659,0.93130640416738
"YDL142C",43.8029740432218,0.00384402085988505,0.268091753952009,0.987312741886454,0.992961375811948
"YDL143W",205.10165650093,0.0403460968085618,0.188953396051285,0.820406589457446,0.884058722600641
"YDL144C",41.1870865840857,0.907674111763479,0.283227176203406,0.000359317075800987,0.00171132870009977
"YDL145C",284.399544799728,0.0636387400467868,0.204352219395757,0.738882859221296,0.822337489841995
"YDL146W",21.5636254004221,0.136840040999945,0.324363484465247,0.624671280167324,0.731916399969834
"YDL147W",601.638225021756,0.50307027252892,0.172164751704113,0.00239448014651548,0.00862220939164265
"YDL148C",85.1489877568008,0.621000861708454,0.360332186817494,0.0395264789238971,0.0911339841961554
"YDL149W",102.872231884709,-0.528660127718557,0.251603033235364,0.0220267552442977,0.0562289479826461
"YDL150W",29.8393749260824,0.0562471713780076,0.313255942882486,0.836645549141266,0.894632411164698
"YDL153C",110.479426415267,0.707303898629318,0.24769038049748,0.00197820808457987,0.00730928987175023
"YDL154W",31.4164380796501,0.153499320584911,0.283433327219828,0.543516062859022,0.668703431738109
"YDL155W",50.8976364860243,-0.207232666960517,0.244645350684617,0.354115450024311,0.494636100551656
"YDL156W",27.5846852787232,0.109961327047442,0.30684395643677,0.68229813687813,0.780211214671798
"YDL157C",49.8425328480533,0.716843268911107,0.287363093759357,0.00537079466456177,0.0171763237728553
"YDL158C",36.3272531275105,0.437913743670249,0.33412903533294,0.125943892396308,0.228598410447742
"YDL159W",64.8416088602327,-0.0479504363921981,0.244731262106726,0.830462533667728,0.889348197551065
"YDL160C",228.694084944244,0.0886217499109608,0.183811874637931,0.608555835716329,0.718841865809494
"YDL160C-A",11.6868878292131,0.211205971468453,0.390263585289917,0.501408385479768,0.632362230796629
"YDL161W",125.925224467899,1.37124999032901,0.335115651274318,1.56055414305961e-06,1.43467109094909e-05
"YDL164C",38.4592465269142,0.460391277363843,0.262233491167351,0.0533492006821303,0.115305034708285
"YDL165W",78.9581748427019,-0.4290323522725,0.245823700680065,0.0572866706880346,0.121684356155726
"YDL166C",33.4190537908327,1.29983797610559,0.343787925514239,7.98421122980539e-06,6.15091757557783e-05
"YDL167C",27.6077411391067,0.679892261803285,0.321832324100522,0.0151269805357605,0.0416279004212271
"YDL168W",738.579670779395,1.07449353079165,0.226232236762894,3.39440168712749e-07,3.48511932513745e-06
"YDL169C",46.6294570696481,-0.663370755214645,0.278119882438965,0.0082008460885323,0.0247261476920872
"YDL170W",142.646990614264,-0.687300324859039,0.179642110499273,6.77834276984014e-05,0.000397585100180411
"YDL171C",1420.47709476283,-0.0613428678341268,0.249310345767883,0.78743715004278,0.858632125450783
"YDL172C",45.4618565584914,0.136128070594833,0.425970390085101,0.677221266303423,0.776241961238126
"YDL173W",37.8871466616053,0.139337508478326,0.295904719185714,0.593905548886128,0.707878793730928
"YDL174C",337.706997715082,-0.489834875571348,0.182846560250128,0.00510025384457344,0.0164760660392401
"YDL175C",51.6768890573778,-0.28391112043371,0.25904986237373,0.226722617216519,0.356138072697814
"YDL176W",45.9718088636569,-0.306444513113851,0.254671635166436,0.18581766336524,0.305593341165577
"YDL177C",13.5947917856459,1.08042726571702,0.43716084540845,0.00143976502526407,0.00557176578489451
"YDL178W",133.424475628418,-0.0206919674784299,0.203727960695127,0.913492744651195,0.945605176966735
"YDL179W",23.4591981155006,0.758510877628388,0.338424967933419,0.00890185710347653,0.0265772892729117
"YDL180W",100.029091002069,1.17605024116533,0.236157523255263,6.82148478026855e-08,7.86708413724411e-07
"YDL181W",473.152853438922,1.29376131617056,0.233373103060926,1.80087947245722e-09,2.83883201622943e-08
"YDL182W",179.86358716079,0.119882583412882,0.22335029673365,0.561816855995566,0.684684786056781
"YDL183C",37.9555674786599,-0.463768309773973,0.279491814209824,0.0644176101647787,0.13374608323761
"YDL184C",163.830616211912,1.26030353221219,0.31153038157625,3.36928184791094e-06,2.85748596487301e-05
"YDL185C-A",132.570628026425,-0.112119230034685,0.237901316900545,0.607757953004884,0.718287236941902
"YDL185W",976.393544289165,-0.588131460500646,0.187598365491755,0.00104467967130979,0.00420262605635789
"YDL188C",154.762336856403,-0.936406714950525,0.231793039359879,1.42263993544861e-05,0.000102264365124379
"YDL189W",22.2039049703542,-0.238349612835838,0.342901482233969,0.412185737753741,0.552725257676711
"YDL190C",138.904891624487,-0.352214679452378,0.207585491464285,0.0699731467691433,0.142877234920028
"YDL191W",513.766679221692,1.28030287501918,0.243584611747855,9.46951071934501e-09,1.2804809250098e-07
"YDL192W",281.439966826388,0.634153376572092,0.223637210089824,0.00248300160284091,0.00890778744470013
"YDL193W",30.5540670444545,0.121345227670225,0.310176361947351,0.654075161714326,0.756890088391144
"YDL194W",100.269145438356,-0.373133735112761,0.212748861396506,0.0605910520349016,0.127397134053811
"YDL195W",265.702166919561,-0.452803682657963,0.209735212546928,0.0216661248150656,0.0554901501334196
"YDL197C",52.5025288524268,-0.556442275915158,0.261524010259919,0.0196169981898563,0.0512835540781237
"YDL198C",169.919216537764,0.466365980127823,0.230028392905904,0.0290753240290901,0.0706602240019906
"YDL199C",63.9779845584427,-0.697044106855013,0.269526235828992,0.00442019063109209,0.0146022356782262
"YDL200C",29.4128097512558,0.550765266390936,0.30880662810875,0.0422001322951752,0.0960011637036515
"YDL201W",44.3915071098187,0.253245573478783,0.273232694467339,0.301952711479482,0.440218064662598
"YDL202W",52.6397825680782,0.967986123378072,0.291812102163213,0.000197211511074428,0.00101330733015302
"YDL203C",35.3190234063313,-0.405270275985744,0.298801257992149,0.124389930529005,0.226273435872924
"YDL204W",864.650336590773,-0.489623937205532,0.218916414965037,0.0169256335902852,0.0455617635532456
"YDL205C",206.899488776009,0.472732856538554,0.223884814190537,0.0236087934963335,0.0597272616974404
"YDL206W",145.727991339264,-0.654028475949063,0.208427307015387,0.000910281305146443,0.00372656446799895
"YDL207W",125.110338019166,-0.765309425125746,0.244429576476859,0.000713581517553878,0.00303927047234218
"YDL208W",96.8453124606282,0.717922419963738,0.214491017409215,0.000385167125232222,0.00180335310207596
"YDL209C",18.1719441983714,0.128211673942012,0.357490990718671,0.667511751692938,0.768605730760368
"YDL210W",122.144529131283,-3.17373364476887,0.256672843987962,1.19926285165485e-37,2.67573992401915e-35
"YDL211C",8.02372184697613,0.795682048062778,0.516022698522034,0.0269174180921906,0.0666160163621149
"YDL212W",129.510171932472,0.0671052674434597,0.211434965695544,0.733235977070288,0.818973108587512
"YDL213C",145.651465543976,0.228241398327714,0.342380067744028,0.431804020218215,0.572024462499626
"YDL214C",87.8479495787267,-0.299133596320622,0.214058781579024,0.133256126229323,0.23777877214897
"YDL215C",391.502461896607,-0.625670515950758,0.203702010063395,0.00120100034188669,0.0047523894838231
"YDL216C",28.0399227164575,-0.158078165395553,0.278725227160196,0.52604572082134,0.654988458142218
"YDL217C",14.1395434916632,0.34343496099324,0.374320606639444,0.263857245096761,0.398395595733032
"YDL218W",11.8144154571134,-0.450566533464709,0.379767355031479,0.146718647933911,0.256359902609825
"YDL219W",17.6625968189517,1.4399609227104,0.429494575041777,1.95678375218982e-05,0.000136433924837177
"YDL220C",19.5288159853978,-0.674934525244808,0.359221031435428,0.0250870415746505,0.0628638998594159
"YDL221W",10.2195794534909,-0.69358609399171,0.426696001000562,0.0366866867303808,0.0856761150253377
"YDL222C",29.1396036221567,-0.308688722008167,0.327803284595444,0.273570828074516,0.408385067848757
"YDL223C",1034.58177228772,-1.9228462501466,0.212485652550873,3.37789919294513e-22,2.30531684920879e-20
"YDL224C",40.9545093481042,-0.731095053422716,0.315275390978845,0.00805581488531048,0.0243521532827963
"YDL225W",101.351328888653,0.36675290102783,0.286765842352377,0.1508941791377,0.261060880756874
"YDL226C",36.3831786234654,0.799959068931195,0.301936411247689,0.00277020110719254,0.00976895843332761
"YDL227C",9.32406217799927,-0.414098047197694,0.420472054250632,0.205435275647677,0.330302115862576
"YDL228C",148.193895093695,0.395564025940791,0.184767237700229,0.024343168867255,0.0612114098825082
"YDL229W",206.395351969277,0.437996904234059,0.368155886926811,0.150658894537749,0.260809384426584
"YDL230W",94.3311684417576,-0.145281924680437,0.244512765063159,0.515856262154567,0.644514791462124
"YDL231C",304.981674974685,-0.731767973514462,0.204572092225651,0.000161307104638312,0.000852224511845944
"YDL232W",31.1169989691762,0.656793244479668,0.33717773620127,0.0230325236836509,0.0584477996014255
"YDL233W",31.1291209698061,-0.174579430091286,0.280152503788297,0.485538530984325,0.618491220518241
"YDL234C",187.031202366239,0.12609090845116,0.170899409909476,0.434674238520875,0.574122326425227
"YDL235C",41.2500036639052,-0.388455724144749,0.273763213619497,0.114632955825748,0.211778909791453
"YDL236W",128.458993796318,-0.634048317606312,0.241265470892532,0.00456236724555819,0.0149774095750784
"YDL237W",149.701657496325,0.326822278315019,0.239123199292155,0.136814849735604,0.242332148295236
"YDL238C",56.0695584844761,-1.78166735179648,0.290031530654867,3.6684132897589e-12,9.13324699308642e-11
"YDL239C",286.848985273478,-1.68318752752002,0.334894912280504,3.79171735250016e-09,5.63993650303934e-08
"YDL240W",77.7116058807807,-0.0148661665179624,0.25462277435165,0.948825779055279,0.968588920800795
"YDL243C",657.324773842808,4.35163622375289,0.280793583862835,2.95422949552696e-56,1.55795320941381e-53
"YDL244W",7.04322923253899,0.346657244108057,0.49582811270299,0.312483269707019,0.45134296059683
"YDL245C",94.7811729519419,2.07018442892735,0.27696105332805,1.55139466260753e-16,6.24975030401827e-15
"YDL247W",20.9895362728625,-0.351714084485889,0.423185994825383,0.282778692446946,0.419110678304735
"YDL248W",123.004328518939,0.343552540432947,0.23794668737897,0.116479826243261,0.214439692807731
"YDR001C",687.173598472882,-0.982668400429682,0.183412318948318,2.06828786144964e-08,2.62541310377885e-07
"YDR002W",416.197559980882,0.608181673541934,0.176111422320013,0.000330719312368955,0.00158948030741699
"YDR003W",70.2655512509146,0.317959303163693,0.239989718514979,0.148938667562506,0.258680601955118
"YDR003W-A",38.1117136970307,0.402091037772143,0.348970212965881,0.172122783527883,0.288829698364261
"YDR004W",45.4612731379064,-0.864755212803097,0.259393993555298,0.000268217522343392,0.00132419561456512
"YDR005C",117.493086477367,-0.543002943475121,0.194111516360795,0.00330513445774564,0.0113115545660074
"YDR006C",234.48077276325,-0.932818018376281,0.160957606487808,2.00471700592769e-09,3.12617294392112e-08
"YDR007W",47.5854830104047,-0.0654950861528115,0.267188844462163,0.785827731391755,0.858030139473732
"YDR008C",29.1027538607048,-0.0922392898527713,0.354391172689808,0.755985457937949,0.836283684496194
"YDR009W",21.2556032361343,0.219698860764116,0.313038540689894,0.420314178425592,0.560903028730048
"YDR011W",586.083530295266,0.844603885414903,0.215922064640659,3.23151649245419e-05,0.000209921916827847
"YDR012W",548.059941871701,0.255825017904739,0.243056720421839,0.250132793211359,0.383462033144581
"YDR013W",20.1680640775807,0.801075022324324,0.352946471407396,0.00723202598516297,0.0221504660717689
"YDR014W",43.8696822336485,0.263091433534368,0.342879886341497,0.36541393691099,0.50574708775994
"YDR016C",12.6716293303282,0.571602414736218,0.418957764504035,0.081304662622086,0.161578741990655
"YDR017C",149.13195614523,-0.585190730850829,0.181051215207201,0.000755458179297454,0.00317553830658252
"YDR018C",26.0766193022294,-0.434881770656663,0.328026545401632,0.123719785735214,0.225195631330397
"YDR019C",101.367180394738,0.131443414250318,0.245613390330609,0.558193444851773,0.681844635414853
"YDR020C",12.145746602083,0.0441743267716814,0.371248429257296,0.884955913844692,0.926088662183146
"YDR021W",21.7728828619722,-0.363723930442127,0.322036238196592,0.191653020722264,0.313442112548591
"YDR022C",36.1993523752281,-0.596532551897809,0.282434266028979,0.0186912079123299,0.0493526158850367
"YDR023W",231.96938401324,0.463145924377187,0.225073741886728,0.0272166685814241,0.0671275061398133
"YDR025W",196.448608907341,0.428762104090515,0.21645843015898,0.0341882551537287,0.0808174686824695
"YDR026C",107.869474082823,0.0861492370830071,0.295738976359871,0.741594445788025,0.824135896554853
"YDR027C",157.969146969981,-0.60610306731277,0.181081374585679,0.000486850432413937,0.00220426138424141
"YDR028C",364.453649089658,-0.559237647971066,0.240315908078983,0.0119351913632088,0.0340728568395543
"YDR029W",75.3292434764286,0.0170109997992727,0.311418716303857,0.950065447343904,0.968939813650138
"YDR030C",134.765935452496,-0.359243583530698,0.219021783488032,0.0779990225018654,0.156078761480966
"YDR031W",135.215253524933,0.85302601784994,0.246482011614522,0.000177650256885455,0.000929259819830953
"YDR032C",301.168005740926,1.7135690443364,0.206557825646502,5.85375521623476e-19,3.14422537123869e-17
"YDR033W",1347.54771061933,0.955238375563752,0.218419784200347,3.12932725552206e-06,2.68538867001235e-05
"YDR034C",354.042200482029,0.756959775397826,0.183207137974749,1.62246589596434e-05,0.000115201036260577
"YDR034W-B",10.574795116168,0.934232274057742,0.594664062631004,0.0138217977946766,0.0387344198101057
"YDR035W",246.816370768271,0.1813818606359,0.16496529260605,0.2451029854969,0.377246595613563
"YDR036C",133.697155733518,0.177908516300293,0.194278666397582,0.328220300367582,0.467470160184714
"YDR037W",346.480300216816,0.0926348386004334,0.184194753421401,0.593108195430767,0.707373184087476
"YDR038C",64.878995866777,-0.372572870353371,0.285416948706372,0.143078483779916,0.251134125387986
"YDR040C",45.8942443332618,-0.404266511748524,0.335357840703761,0.158582120224668,0.271607581760643
"YDR041W",81.3544895264542,1.0595608267794,0.242166129656471,2.08307653812625e-06,1.85906569194929e-05
"YDR042C",18.4802788645736,-0.111826326259082,0.333270421169793,0.694816561754844,0.788927554264993
"YDR043C",339.662757629802,0.884352245866451,0.200027246876139,3.17502029105374e-06,2.71656234637208e-05
"YDR044W",86.0460718451186,0.33028120119945,0.210126571970124,0.0923889427235945,0.178943097081746
"YDR045C",16.7865134807985,0.601457654185929,0.365381986941475,0.0480117361427159,0.106141799300265
"YDR046C",23.7805518259789,1.81568565620135,0.422473158471457,8.48646433859091e-08,9.65293718199331e-07
"YDR047W",111.769105539244,0.234449317622084,0.223033376053869,0.255788027153334,0.389404404836088
"YDR049W",67.6686940708116,0.0796673563950528,0.306825488559564,0.766806962313651,0.844550443968386
"YDR050C",2738.78347937707,-0.876135886122926,0.167539642146916,5.83236488924244e-08,6.86278878752442e-07
"YDR051C",90.2003574491535,0.148570255836769,0.203673258084641,0.434435741680411,0.574122326425227
"YDR052C",142.539763609356,-0.142887536930694,0.313429593513539,0.600526848078471,0.712841466278537
"YDR053W",8.58578139281567,-1.06731198288353,0.577339184345061,0.00528348904437575,0.0169615494999578
"YDR054C",195.372777668952,0.410576542269038,0.236260220414829,0.0597536398402674,0.126001768343654
"YDR055W",523.948486849741,0.482658420474697,0.248398456833346,0.0343351906393581,0.0810987137210572
"YDR056C",114.249251992922,0.147746341840989,0.195243520457573,0.419036065247679,0.559840675841037
"YDR057W",65.4668387914461,0.333541221807548,0.273619603473745,0.174852658474396,0.292201468697229
"YDR058C",72.1010139435532,-0.132724710030521,0.243065444140028,0.550802163357063,0.674947898106109
"YDR059C",138.683411589621,0.630500160619004,0.306274527491946,0.0194710326510715,0.0509938873177725
"YDR060W",195.18657275514,0.965674688453774,0.243125648840408,1.69886014199672e-05,0.000119891577660863
"YDR061W",103.506582631446,0.0342620038532658,0.207223545078826,0.859398451243657,0.910403655161515
"YDR062W",133.018431499494,0.278353316416761,0.18120810014712,0.103927154256946,0.196468459907704
"YDR063W",63.7305435388193,0.051928954143972,0.337017884035992,0.856522643561968,0.908684684583573
"YDR064W",520.260331142092,0.86953725555849,0.257451505960953,0.000226763143483752,0.00114369403774705
"YDR065W",17.4509406667543,-0.0298458022322684,0.334522197971605,0.916820038156196,0.947358931482738
"YDR066C",9.46658254626674,-0.157029594539502,0.398360843682146,0.620738492455649,0.728927934156927
"YDR067C",38.5548348539807,0.254950659837803,0.255228331716728,0.271565515099239,0.406212856129602
"YDR068W",73.136836422201,0.378220347309387,0.359768917017894,0.207700043723191,0.332711820968611
"YDR069C",220.329466508071,0.150730356267676,0.179942462846028,0.373629410412338,0.512999812970882
"YDR070C",1456.36887478645,-2.57846594960765,0.34035003295332,8.57001702307159e-17,3.55104776791702e-15
"YDR071C",121.443141039892,0.960908080190457,0.244242642397479,2.01585317040935e-05,0.000140215398579672
"YDR072C",86.7452337119521,-0.843422286560689,0.238551442948304,0.000139310135386077,0.00075618398712727
"YDR073W",60.2638554136615,0.207169981706116,0.25505857475525,0.371283285304562,0.510815960137823
"YDR074W",740.85977825056,-1.46630595144279,0.170166732094613,1.62088407780663e-19,9.0411043609195e-18
"YDR075W",31.9970080724702,0.656709649159391,0.306903498751262,0.0151438364313852,0.0416347844258131
"YDR076W",39.5300316308246,-0.284393692166721,0.260015044333912,0.227375618767997,0.356970491061745
"YDR077W",2239.2878814235,-1.50963987517022,0.156409045478362,8.63135756984122e-24,6.67606736835319e-22
"YDR078C",29.8125912105029,0.430727631310031,0.290964760296138,0.0957462768131533,0.184220282518442
"YDR079C-A",23.6106597162016,0.220435046588514,0.375322469789998,0.473409251120049,0.607776607879753
"YDR079W",229.052756905455,0.580004855342549,0.270907388183812,0.0181115922946404,0.0480711797905696
"YDR080W",76.9592197437643,-0.270383716689805,0.213003052527637,0.17243516560352,0.289173437983818
"YDR081C",106.003474781262,-0.605301876682142,0.216498044107932,0.0029675670874243,0.0103579161697644
"YDR082W",38.8577571411192,0.024084285979996,0.284867670009909,0.924398385579362,0.952811638138797
"YDR083W",76.2218464314124,0.759683883071043,0.280769852435443,0.00267095269172853,0.0094592164619763
"YDR084C",44.2851875181384,-0.101147905902499,0.270229612650002,0.677505686712616,0.776261206521803
"YDR085C",248.334756683474,-0.715610376675969,0.217904662760815,0.000482747926400395,0.00219468708546136
"YDR086C",210.66919083712,0.342369270861383,0.238917959220223,0.119012507684905,0.218478340848143
"YDR087C",31.8428365629814,0.377716075515857,0.278881133929842,0.130555815416392,0.234329914984682
"YDR088C",105.862589185825,0.354211740060349,0.378838049018629,0.252532248729589,0.38622187579234
"YDR089W",138.170992909252,-2.19980855483382,0.220163981169598,3.20400866015954e-26,3.04695971107959e-24
"YDR090C",74.962248470573,-0.841384580867793,0.247762980864186,0.000232125403068518,0.00116686261975778
"YDR091C",103.254764009178,0.160246092987094,0.333660548298496,0.574293705642672,0.6927011148065
"YDR092W",87.7307431255002,-0.222616006393841,0.226741526038516,0.287541676781901,0.424158949845691
"YDR093W",118.403232530878,-0.290960778656131,0.225839738609779,0.163543476347195,0.278134185367951
"YDR094W",24.1043890200486,0.386083205539109,0.393686407587247,0.222357643382478,0.3504201818152
"YDR096W",315.954645197947,-0.00656800449763539,0.169981552233529,0.967460862067079,0.978083036049342
"YDR097C",75.8590751800231,0.0408452982354464,0.230681851947158,0.847784238096049,0.902627475357553
"YDR098C",65.0325074276784,0.926534442145234,0.242068671744923,3.4910870085873e-05,0.000224272378037817
"YDR099W",815.902111506756,-0.179353879331351,0.215200956101756,0.369298086851187,0.509222296606546
"YDR100W",45.9979245339206,0.574623394037278,0.258454118933287,0.0150214048310697,0.0413962800118933
"YDR101C",61.9935228399735,0.475087060014757,0.258908306554065,0.0440480810128349,0.098850567693186
"YDR103W",40.5810088810137,0.0904002187310268,0.257640561583029,0.699057682095654,0.792347325876688
"YDR104C",96.6444050384502,0.141591282465551,0.216703230471152,0.481350332146907,0.615589346733731
"YDR105C",141.355939096208,-0.262251352157455,0.244796562747617,0.241342003156795,0.37294218441997
"YDR107C",45.9604340675231,-0.209787478867996,0.296101221829113,0.422292021232214,0.563023676205027
"YDR108W",55.4937516789173,0.293127484081685,0.267948116073695,0.224904372104019,0.353569176849705
"YDR109C",48.7229449626533,-0.171931490947803,0.267675160747553,0.476035700477511,0.610002893410656
"YDR110W",54.5414718000082,-0.267216650065752,0.241917872136424,0.22784859487527,0.357326222998497
"YDR111C",27.6674044258985,-0.596897112880558,0.303129649607595,0.0257431808483176,0.0642030060623775
"YDR113C",24.4630710402785,0.589334061772477,0.327964487754664,0.0374568425014016,0.0870508440667401
"YDR114C",10.3915983371832,0.176654159217911,0.437681932953971,0.593076171508547,0.707373184087476
"YDR115W",74.5105894894712,0.337288600156826,0.244977852518928,0.132682808017813,0.237165233329482
"YDR116C",127.63041102093,0.611585864418625,0.203162220243265,0.00150532766830863,0.00579072002908381
"YDR117C",53.1488835183523,0.213684613290377,0.243377977816458,0.33717818409428,0.476368886003633
"YDR118W",37.0653376902736,-0.139085719476825,0.276747486070583,0.574778012310886,0.693054926089264
"YDR119W",104.304590284551,-0.804684847995337,0.250456386862849,0.000486804964030822,0.00220426138424141
"YDR119W-A",1678.68644290222,-0.271441091880481,0.249017463147715,0.232084420757234,0.362792165134119
"YDR120C",104.498812810015,0.0457939536023943,0.218779907621771,0.821575689284615,0.884058722600641
"YDR121W",42.2595418541817,-0.147920631979369,0.280935566685766,0.555492485604904,0.679144831439614
"YDR122W",199.153628770046,-1.12385172293089,0.179071198475582,5.07066805881574e-11,1.03939736428234e-09
"YDR123C",31.8714678173888,-0.416361784897455,0.290266489030936,0.106577680292578,0.200083211448947
"YDR124W",27.1780158051021,-0.575446736265211,0.327307810322417,0.0418470595285766,0.0953475225158182
"YDR125C",35.3153277267508,-0.0705064104004653,0.278217405361956,0.777100784651813,0.851683667440991
"YDR126W",36.2869523359539,0.97330916045837,0.287630723676723,0.000153535592169683,0.000819374397586322
"YDR127W",317.375818353836,0.484227746259299,0.244162538678696,0.0312830842991932,0.0750509396276343
"YDR128W",98.3496406093946,-0.459118635763096,0.21772041629132,0.024251557027895,0.0610092407215961
"YDR129C",376.328047948313,-0.310983103832604,0.201326117294202,0.0993774275570982,0.189634360940371
"YDR130C",31.8413496342558,-0.599677263379463,0.315054542771138,0.0294051308077631,0.0713123594547799
"YDR131C",36.9281399524301,-0.521920575565443,0.305569068984429,0.0522227014016219,0.113334788937826
"YDR132C",44.9006200918263,0.206679558981337,0.286081338066866,0.416748253765412,0.557782782784726
"YDR133C",416.738097879779,1.00083731475715,0.214445386243135,6.76643128865703e-07,6.60809223998307e-06
"YDR135C",579.483318857005,1.07152887950982,0.257654985782208,5.11745787313814e-06,4.17529861069963e-05
"YDR137W",60.6762504228186,0.0928327336492564,0.25089142825463,0.684762746504532,0.781896474645867
"YDR138W",63.9014704956038,-0.0438248225562921,0.241331028556864,0.843010867132658,0.899610104756724
"YDR139C",62.2568941428878,0.675417734334979,0.274599419427054,0.00656100792542048,0.0202664573883728
"YDR140W",53.2519638026478,0.114289706873698,0.264919614216563,0.632897253073651,0.73901710247187
"YDR141C",155.122049381572,-0.70452667600662,0.216345493212548,0.000544937395374065,0.00242980924716753
"YDR142C",29.4224295446089,0.0188021827711594,0.305382084830552,0.944010703398831,0.96616197784344
"YDR143C",71.6119891374396,-0.679562528986954,0.231077640495603,0.00162606027919243,0.00618278772093472
"YDR144C",22.4265054524953,1.55093119830416,0.432498275584545,4.98231780768664e-06,4.08803756752337e-05
"YDR145W",96.6383761624502,0.299407162995922,0.266874457016064,0.213656052861846,0.339566784288101
"YDR146C",24.4864527372412,3.71774311045661,0.796314612461626,4.79844324655851e-09,6.9071387774903e-08
"YDR147W",37.0540097159143,-0.686853162064515,0.279736296366856,0.00644598996959115,0.0199430335005857
"YDR148C",698.371131440727,0.618434884170218,0.182818972835108,0.000419004653753188,0.00193676971826474
"YDR149C",88.8988902838539,0.571205766989599,0.320509745154006,0.04033625128193,0.0925961985304613
"YDR150W",881.619142271071,-0.27529137503526,0.247359377884931,0.222920732173201,0.350926232655832
"YDR151C",93.4936043894005,-0.159360123710335,0.220211612525325,0.434617158600187,0.574122326425227
"YDR152W",76.1431432457201,1.05797483485312,0.244797944551831,2.66305502478529e-06,2.31609928017683e-05
"YDR153C",108.295569288898,-0.00860307570033729,0.250543688859641,0.969966472342184,0.979762407462478
"YDR154C",1022.35527542359,0.257913034643666,0.261449463553243,0.275696658551162,0.411241017293724
"YDR155C",573.037575786748,-0.0924902344095583,0.16954845699569,0.564013667806383,0.685939220891048
"YDR156W",14.0787350078722,1.24028317304644,0.557990007415553,0.00123341128789673,0.00485415120833715
"YDR157W",8.07251262626405,0.00172816039156679,0.506815249333396,0.995930533160419,0.998167419292258
"YDR158W",293.0138912019,0.0308363981895815,0.215604057278189,0.877739138818541,0.922254074313776
"YDR159W",209.204708056878,-0.0911135094399349,0.229016437011944,0.666386790140576,0.767615125020945
"YDR160W",65.9060010159407,0.562909021175113,0.238773921745306,0.0109598474430074,0.0316308830929782
"YDR161W",50.9517138608101,0.239129505025807,0.269161555479164,0.323746693970051,0.46270845157557
"YDR162C",36.2467708841322,0.682589111338755,0.320509319484574,0.0144444612212825,0.0399581876703194
"YDR163W",54.443626762168,-0.163380910811092,0.37749527985812,0.596231786434984,0.710119467537211
"YDR164C",56.136999881973,-0.0829653964312148,0.253082584687027,0.718744901153844,0.809599839144359
"YDR165W",42.3647452748804,0.0511434084978363,0.249815600181474,0.822440182606668,0.884822699658338
