"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019659","glucose catabolic process to lactate","23/1946","28/6449",0.821428571428571,2.7221957128175,6.00334280599554,1.7861111882589e-08,2.76035365458193e-06,2.4270601792609e-06,"YAL038W/YBR145W/YBR196C/YCR012W/YDR050C/YER073W/YGL253W/YGL256W/YGR087C/YGR254W/YHR174W/YJL052W/YJR009C/YKL060C/YKL152C/YLR044C/YLR134W/YLR377C/YMR170C/YMR303C/YOL086C/YOR347C/YOR374W",23
"GO:0009060","aerobic respiration","73/1946","140/6449",0.521428571428571,1.72800249596241,5.72465846082633,3.43930651620344e-08,4.87235089795487e-06,4.28404846755165e-06,"Q0045/Q0105/Q0250/Q0275/YAL038W/YBL030C/YBR010W/YBR196C/YBR218C/YBR221C/YBR238C/YCR005C/YCR012W/YDL021W/YDL067C/YDR031W/YDR050C/YDR148C/YDR529C/YEL039C/YER065C/YFL018C/YFR033C/YGL062W/YGL191W/YGL226W/YGL253W/YGR183C/YGR240C/YGR254W/YHR001W-A/YHR174W/YIR031C/YJL045W/YJL052W/YJL116C/YJL166W/YJR009C/YJR048W/YJR121W/YKL055C/YKL060C/YKL085W/YKL148C/YKL152C/YLR038C/YLR164W/YLR174W/YLR377C/YLR446W/YMR002W/YMR030W/YMR081C/YMR205C/YMR256C/YNL037C/YNL071W/YNR001C/YOL056W/YOL126C/YOL136C/YOR002W/YOR065W/YOR344C/YOR347C/YOR355W/YOR393W/YPL075W/YPL262W/YPL271W/YPR001W/YPR140W/YPR191W",73
"GO:0045333","cellular respiration","78/1946","153/6449",0.509803921568627,1.68947866916551,5.6737102003515,4.22231520837427e-08,5.52148911864328e-06,4.8548077699526e-06,"Q0045/Q0105/Q0250/Q0275/YAL038W/YBL021C/YBL030C/YBR010W/YBR196C/YBR218C/YBR221C/YBR238C/YCR005C/YCR012W/YDL021W/YDL067C/YDR031W/YDR050C/YDR148C/YDR529C/YEL039C/YER065C/YFL018C/YFR033C/YGL062W/YGL191W/YGL226W/YGL253W/YGR183C/YGR240C/YGR254W/YHR001W-A/YHR174W/YIR031C/YJL045W/YJL052W/YJL116C/YJL166W/YJR009C/YJR048W/YJR120W/YJR121W/YKL055C/YKL060C/YKL085W/YKL148C/YKL152C/YLR038C/YLR154W-C/YLR164W/YLR174W/YLR377C/YLR446W/YMR002W/YMR030W/YMR081C/YMR205C/YMR256C/YNL037C/YNL071W/YNR001C/YNR074C/YOL008W/YOL056W/YOL126C/YOL136C/YOR002W/YOR065W/YOR344C/YOR347C/YOR355W/YOR393W/YPL075W/YPL262W/YPL271W/YPR001W/YPR140W/YPR191W",78
"GO:0061615","glycolytic process through fructose-6-phosphate","16/1946","17/6449",0.941176470588235,3.11903754307478,5.75073099559764,5.52069578458399e-08,6.25678855586186e-06,5.50132492218195e-06,"YAL038W/YBR196C/YCR012W/YDL021W/YDR050C/YGR240C/YGR254W/YHR174W/YJL052W/YJR009C/YKL060C/YKL152C/YLR377C/YMR205C/YOL056W/YOR347C",16
"GO:0061620","glycolytic process through glucose-6-phosphate","16/1946","17/6449",0.941176470588235,3.11903754307478,5.75073099559764,5.52069578458399e-08,6.25678855586186e-06,5.50132492218195e-06,"YAL038W/YBR196C/YCR012W/YDL021W/YDR050C/YGR240C/YGR254W/YHR174W/YJL052W/YJR009C/YKL060C/YKL152C/YLR377C/YMR205C/YOL056W/YOR347C",16
"GO:0006083","acetate metabolic process","25/1946","33/6449",0.757575757575758,2.51058893145224,5.71878868662577,8.15216491281914e-08,8.66167521987033e-06,7.61583827381788e-06,"YAL038W/YBL015W/YBR145W/YBR196C/YCR012W/YDR050C/YER073W/YGL253W/YGL256W/YGR087C/YGR254W/YHR174W/YJL052W/YJR009C/YKL060C/YKL152C/YLR044C/YLR134W/YLR153C/YLR377C/YMR170C/YMR303C/YOL086C/YOR347C/YOR374W",25
"GO:0006089","lactate metabolic process","28/1946","39/6449",0.717948717948718,2.37926581811474,5.67916152593232,9.40594568870403e-08,9.40594568870403e-06,8.27024326808651e-06,"YAL038W/YBR145W/YBR196C/YCR012W/YDR050C/YEL071W/YER073W/YGL253W/YGL256W/YGR087C/YGR254W/YHR174W/YJL052W/YJR009C/YKL060C/YKL152C/YLR044C/YLR134W/YLR377C/YML054C/YMR170C/YMR303C/YOL086C/YOR040W/YOR347C/YOR374W/YOR391C/YPL280W",28
"GO:0098660","inorganic ion transmembrane transport","91/1946","189/6449",0.481481481481481,1.59561874310076,5.46317421781026,1.08074359347468e-07,1.02070228272609e-05,8.97459592242132e-06,"Q0045/Q0085/Q0105/Q0130/Q0250/Q0275/YBL099W/YBR235W/YBR295W/YBR298C/YCL005W-A/YCR023C/YCR037C/YDL067C/YDL138W/YDL183C/YDL245C/YDR270W/YDR322C-A/YDR343C/YDR345C/YDR377W/YDR529C/YDR536W/YEL027W/YEL069C/YER053C/YFL050C/YFR033C/YGL008C/YGL191W/YGL255W/YGR121C/YGR183C/YGR217W/YGR240C/YGR281W/YHL008C/YHR001W-A/YHR039C-A/YHR092C/YHR094C/YHR096C/YHR175W/YIL121W/YIL166C/YJL166W/YJL198W/YJR121W/YKL016C/YKL120W/YKL175W/YKL217W/YLL015W/YLR034C/YLR038C/YLR092W/YLR220W/YLR295C/YLR411W/YLR447C/YML081C-A/YML116W/YML123C/YMR058W/YMR205C/YMR256C/YMR279C/YMR319C/YNL142W/YNL291C/YNL305C/YNR072W/YOL027C/YOL077W-A/YOL130W/YOR065W/YOR079C/YOR270C/YOR378W/YOR390W/YPL036W/YPL078C/YPL092W/YPL271W/YPR020W/YPR124W/YPR128C/YPR138C/YPR191W/YPR201W",91
"GO:0006812","monoatomic cation transport","99/1946","211/6449",0.469194312796209,1.55489934389658,5.38723242033484,1.481995302258e-07,1.32599579675716e-05,1.16589104111156e-05,"Q0045/Q0085/Q0105/Q0130/Q0250/Q0275/YAL048C/YBL030C/YBL099W/YBR235W/YBR290W/YBR295W/YBR298C/YCL005W-A/YDL067C/YDL120W/YDL138W/YDL183C/YDL206W/YDL245C/YDR270W/YDR276C/YDR322C-A/YDR343C/YDR345C/YDR377W/YDR506C/YDR529C/YDR536W/YEL027W/YEL065W/YEL069C/YER053C/YFL050C/YFR033C/YGL008C/YGL160W/YGL191W/YGL255W/YGR183C/YGR191W/YGR217W/YGR240C/YGR281W/YHL040C/YHR001W-A/YHR039C-A/YHR092C/YHR094C/YHR096C/YHR175W/YIL121W/YJL166W/YJR106W/YJR121W/YKL016C/YKL175W/YKL217W/YLL009C/YLL015W/YLL051C/YLR034C/YLR038C/YLR214W/YLR220W/YLR241W/YLR295C/YLR411W/YLR443W/YLR447C/YML081C-A/YML123C/YMR034C/YMR058W/YMR205C/YMR256C/YMR319C/YNL259C/YNL291C/YNL305C/YNR055C/YNR072W/YOL027C/YOL077W-A/YOL130W/YOL152W/YOR065W/YOR079C/YOR270C/YOR381W/YOR383C/YOR384W/YPL036W/YPL078C/YPL271W/YPR020W/YPR124W/YPR128C/YPR191W",99
"GO:0009144","purine nucleoside triphosphate metabolic process","38/1946","61/6449",0.622950819672131,2.0644449311745,5.49083787702943,1.8931962565561e-07,1.60921681807268e-05,1.41491509700508e-05,"Q0085/Q0130/YAL038W/YBL099W/YBR196C/YBR252W/YCR012W/YDL021W/YDR050C/YDR322C-A/YDR377W/YGL253W/YGR240C/YGR254W/YHR174W/YJL052W/YJL116C/YJR009C/YJR121W/YKL016C/YKL060C/YKL152C/YLR295C/YLR377C/YLR446W/YML081C-A/YMR205C/YOL056W/YOL077W-A/YOL136C/YOR020W-A/YOR344C/YOR347C/YOR393W/YPL075W/YPL078C/YPL271W/YPR020W",38
